ident,latitude_deg,longitude_deg,name,continent,iso_country
SVOH,8.350000381469727,-70.05000305175781,San Silvestre Airport,SA,VE
SVOI,7.300000190734863,-68.06666564941406,Los Indios Airport,SA,VE
SVOJ,8.066666603088379,-70.18333435058594,Ojo de Agua Airport,SA,VE
SVOK,9.061304,-63.445116,Oritupano Airport,SA,VE
SVOL,9.31666660308838,-64.63333129882812,San Roque Airport,SA,VE
SVON,10.3307,-71.322502,Oro Negro Airport,SA,VE
SVOO,7.650000095367432,-69.41666412353516,Hato El Rosero Airport,SA,VE
SVOP,7.599999904632568,-68.43333435058594,Los Oripopos Airport,SA,VE
SVOQ,8.666666984558105,-67.66666412353516,Santa Mónica Airport,SA,VE
SVOR,8.091667175292969,-66.42166900634766,San Ramón Airport,SA,VE
SVOS,7.466667175292969,-68.66666412353516,Los Cocos Airport,SA,VE
SVOT,7.766666889190674,-70.63333129882812,San Pablo De Barinas Airport,SA,VE
SVOW,7.199999809265137,-68.51667022705078,Coco de Mono Airport,SA,VE
SVOZ,7.783332824707031,-68.5,San Pablo Paeño Airport,SA,VE
SVPA,5.61999,-67.606102,Cacique Aramare Airport,SA,VE
SVPB,10.783900260925291,-68.34369659423828,Punta Brava Airport,SA,VE
SVPC,10.4805,-68.072998,General Bartolome Salom International Airport,SA,VE
SVPD,7.099999904632568,-67.9000015258789,Hato La Ponderosa Airport,SA,VE
SVPE,9.978672,-62.231318,Pedernales Airport,SA,VE
SVPF,8.819120407104492,-64.73970031738281,Pariaguán Airport,SA,VE
SVPG,7.133333206176758,-68.58333587646484,El Progreso Airport,SA,VE
SVPH,4.570275,-61.520262,Perai-Tepuy Airport,SA,VE
SVPI,4.466667175292969,-61.59333419799805,El Paují Airport,SA,VE
SVPJ,6.283332824707031,-69.31666564941406,Pesurca Airport,SA,VE
SVPK,7.633333206176758,-69.36666870117188,Las Palmeras Airport,SA,VE
SVPL,7.816667079925537,-62.71666717529297,El Pueblito Airport,SA,VE
SVPM,7.80132,-72.202904,Paramillo Airport,SA,VE
SVPN,8.56350040435791,-66.01830291748047,Espino Airport,SA,VE
SVPO,7.550000190734863,-68.25,Hato El Porvenir Airport,SA,VE
SVPP,5.791642,-61.440721,Luepa Airport,SA,VE
SVPR,8.28853,-62.760399,General Manuel Carlos Piar International Airport,SA,VE
SVPS,9.890000343322754,-70.12166595458984,Hacienda La Pastora Airport,SA,VE
SVPT,7.575479,-70.174435,Palmarito Airport,SA,VE
SVPU,6.835093,-63.34949,La Paragua Airport,SA,VE
SVPV,7.9166669845581055,-71.03333282470703,Pedraza La Vieja Airport,SA,VE
SVPW,9.01309,-63.664095,Pelayo Airport,SA,VE
SVPY,10.489999771118164,-68.17500305175781,Palma Sola Airport,SA,VE
SVPZ,7.488333225250244,-68.99333190917969,La Paz Airport,SA,VE
SVQA,7.466667175292969,-65.56666564941406,Santa Rosalía Airport,SA,VE
SVQB,7.050000190734863,-67.76667022705078,Santa Elena de Río Claro Airport,SA,VE
SVQC,6.5,-67.13333129882812,Santa María La Tigra Airport,SA,VE
SVQD,8.958333015441895,-65.13833618164062,Santa Juana Airport,SA,VE
SVQI,9.350000381469728,-65.80000305175781,Tucupido Airport,SA,VE
SVQJ,7.233333110809326,-69.0999984741211,La Trinidad De Apure Airport,SA,VE
SVQK,9.678333282470703,-66.163330078125,Tierra Negra Airport,SA,VE
SVQL,7.757760047912598,-63.082298278808594,Tocomita Airport,SA,VE
SVQN,8.316666603088379,-70.05000305175781,Torunos Airport,SA,VE
SVQO,10.080336,-68.121452,Tocuyito Airport,SA,VE
SVQP,8.995973,-71.373576,Miguelón Airport,SA,VE
SVQQ,9.850000381469728,-65.31666564941406,Los Conucos Airport,SA,VE
SVQT,7.633333206176758,-69.92500305175781,Los Quitasoles Airport,SA,VE
SVQU,8.749580383300781,-69.72250366210938,Santa Rosa de Guanare Airport,SA,VE
SVQW,8.833333015441895,-66.36666870117188,Tamatal Airport,SA,VE
SVQX,10.56666660308838,-70.13333129882812,Tamayare Airport,SA,VE
SVQY,7.909999847412109,-64.05833435058594,Tapaquire Airport,SA,VE
SVQZ,8.433333396911621,-69.73332977294922,Santa Rosa de Barinas Airport,SA,VE
SVRA,10.571700096130373,-62.9922981262207,Río de Agua Airport,SA,VE
SVRB,11.512376,-69.314507,Cumarebo Airport,SA,VE
SVRC,10.783332824707031,-68.55000305175781,El Rocío Airport,SA,VE
SVRE,8.393333435058594,-65.86666870117188,Aracay Abajo Airport,SA,VE
SVRG,7.349999904632568,-69.3499984741211,Rancho Grande de Apure Airport,SA,VE
SVRH,7.616666793823242,-71.98332977294922,Rancho Grande de Táchira Airport,SA,VE
SVRI,6.784060001373291,-68.86509704589844,Riecito Airport,SA,VE
SVRK,9.166666984558104,-67.75,Los Arrecifes Airport,SA,VE
SVRL,8.516667366027832,-69.64167022705078,San Pancracio Airport,SA,VE
SVRM,9.5,-67.66666412353516,Hato La Romereña Airport,SA,VE
SVRN,9.383333206176758,-63.26666641235352,El Terrón Airport,SA,VE
SVRO,10.436667442321776,-63.91666793823242,El Rosario Airport,SA,VE
SVRQ,5.433332920074463,-66.13417053222656,Rosetta Airport,SA,VE
SVRR,6.238992,-62.830839,Carrao Airport,SA,VE
SVRS,11.946935,-66.668333,Los Roques Airport,NA,VE
SVRT,7.050000190734863,-68.56666564941406,Corocito Airport,SA,VE
SVRU,9.200220108032228,-66.31111145019531,Roblecito Airport,SA,VE
SVRW,9.162762,-72.486452,Rosario Airport,SA,VE
SVRX,9.843469619750977,-72.54720306396484,Hacienda Río Yaza Airport,SA,VE
SVRY,8.166666984558105,-62.83333206176758,El Merey Airport,SA,VE
SVRZ,8.466667175292969,-66.03333282470703,El Corozo Airport,SA,VE
SVSA,7.84083,-72.439697,San Antonio Del Tachira Airport,SA,VE
SVSB,7.803514,-71.165718,Santa Bárbara de Barinas Airport,SA,VE
SVSC,1.9166669845581052,-67.05000305175781,San Carlos Río Negro Airport,SA,VE
SVSD,8.816666603088379,-69.63333129882812,Sabana Dulce Airport,SA,VE
SVSE,4.554699,-61.145234,Santa Elena de Uairen Airport,SA,VE
SVSF,11.050000190734863,-68.38500213623047,San Antonio De Falcon Airport,SA,VE
SVSG,8.566666603088379,-70.05000305175781,San Antonio De Barinas Airport,SA,VE
SVSH,7.191443,-67.240615,San Juan de Río Claro Airport,SA,VE
SVSI,8.949999809265137,-68.08333587646484,Agropecuaria San Francisco Airport,SA,VE
SVSK,9.778332710266112,-68.17500305175781,Nuestra Señora del Socorro Airport,SA,VE
SVSL,10.31666660308838,-66.30000305175781,Hacienda Santa Elena de Mirand Airport,SA,VE
SVSM,8.321666717529297,-70.24666595458984,Fundo Santa María Airport,SA,VE
SVSN,8.875639915466309,-66.83989715576172,Los Siete Samanes Airport,SA,VE
SVSO,7.56538,-72.035103,Mayor Buenaventura Vivas International Airport,SA,VE
SVSP,10.2787,-68.755203,Sub Teniente Nestor Arias Airport,SA,VE
SVSQ,7.033332824707031,-68.33333587646484,San Leonardo Airport,SA,VE
SVSR,7.88332,-67.444,San Fernando de Apure Las Flecheras National Airport,SA,VE
SVST,8.9451465606689,-64.151084899902,San Tomé Airport,SA,VE
SVSU,10.30222225189209,-72.0522232055664,San Benito Airport,SA,VE
SVSW,10.102222442626951,-68.08333587646484,San Francisco De Carabobo Airport,SA,VE
SVSX,11.175000190734863,-68.42166900634766,San Juan de los Cayos Airport,SA,VE
SVSY,8.800000190734863,-71.58333587646484,San Francisco de Mérida Airport,SA,VE
SVSZ,8.97455,-71.943253,Miguel Urdaneta Fernández Airport,SA,VE
SVTB,7.400000095367432,-64.36666870117188,Turapa Airport,SA,VE
SVTC,9.088994,-62.094173,Tucupita Airport,SA,VE
SVTD,7.400000095367432,-69.06666564941406,La Estacada Airport,SA,VE
SVTE,6.483333110809326,-62.883331298828125,Antabare Airport,SA,VE
SVTF,7.400000095367432,-67.94999694824219,La Trinidad de Ferro Airport,SA,VE
SVTG,7.633333206176758,-68.69999694824219,La Tigra Airport,SA,VE
SVTJ,10.157899856567385,-68.86160278320312,Central Matilde Airport,SA,VE
SVTK,7.108084,-69.789227,La Trinidad de Orichuna Airport,SA,VE
SVTL,6.941667079925537,-65.89167022705078,La Centella Airport,SA,VE
SVTM,7.24938,-61.52893,Tumeremo Airport,SA,VE
SVTN,8.133333206176758,-68.66666412353516,La Trinidad de Barinas Airport,SA,VE
SVTO,9.199999809265137,-64.8499984741211,El Toco Airport,SA,VE
SVTP,10.141092,-65.437757,Playa Pintada Airport,SA,VE
SVTR,9.016667366027832,-62.73333358764648,Temblador Airport,SA,VE
SVTT,9.511260032653809,-66.55390167236328,La Torta Airport,SA,VE
SVTU,7.783332824707031,-69.23332977294922,Turagua Airport,SA,VE
SVTV,9.25,-69.13333129882812,Turen Airport,SA,VE
SVTY,9.130826,-66.391153,Toromacho Airport,SA,VE
SVUA,6.250135,-62.785046,Mayupa Airport,SA,VE
SVUK,9.449999809265137,-68.36666870117188,San Ignacio Airport,SA,VE
SVUM,5.358118,-62.671625,Uriman Airport,SA,VE
SVUP,7.979201,-62.32902,Upata Airport,SA,VE
SVUQ,4.984002,-61.730102,Uon Quen Airport,SA,VE
SVUY,5.680422,-62.457705,Uruyen Airport,SA,VE
SVVA,10.14973258972168,-67.92839813232422,Arturo Michelena International Airport,SA,VE
SVVB,9.05138874053955,-66.46749877929688,Bajo Verde Airport,SA,VE
SVVD,8.266667366027832,-67.16666412353516,Valle Grande Airport,SA,VE
SVVG,8.624139,-71.672668,Juan Pablo Pérez Alfonso Airport,SA,VE
SVVH,9.366666793823242,-62.91666793823242,Valle Hondo Airport,SA,VE
SVVK,7.133333206176758,-69.05000305175781,La Verdad Airport,SA,VE
SVVL,9.340478,-70.584061,Dr. Antonio Nicolás Briceño Airport,SA,VE
SVVM,6.9166669845581055,-68.1500015258789,Buena Vista del Caño Medio Airport,SA,VE
SVVP,9.22202777863,-65.9935836792,Valle de La Pascua Airport,SA,VE
SVVQ,10.242799758911133,-70.50180053710938,Venelac  Airport,SA,VE
SVVR,6.833333015441895,-63.58333206176758,Hato La Vergareña Airport,SA,VE
SVVS,10.31666660308838,-72.30000305175781,Villa del Rosario Airport,SA,VE
SVVV,10.540200233459473,-68.24539947509766,Venepal Airport,SA,VE
SVVX,6.561666965484619,-66.00166320800781,Los Venados Airport,SA,VE
SVWA,7.316667079925537,-67.90833282470703,Mata de Agua Airport,SA,VE
SVWB,10.479499816894531,-68.4728012084961,La Bananera Airport,SA,VE
SVWE,8.011667,-69.831665,Hacienda Bella Vista Airport,NA,VE
SVWQ,8.59827,-69.760803,El Pardillero Airport,SA,VE
SVWX,9.040833,-67.603,El Recreo Airport,SA,VE
SVXF,7.150000095367432,-69.25,Hato Santa Clara Airport,SA,VE
SVYA,7.716667175292969,-71.23332977294922,Yaure Airport,SA,VE
SVYG,7.466667175292969,-68.44999694824219,El Yagual Airport,SA,VE
SVYI,5.458333015441895,-65.89833068847656,El Yavi Airport,SA,VE
SVYP,7.199999809265137,-69.31666564941406,Yopita Airport,SA,VE
SVYT,5.60978,-66.110397,Yutaje Airport,SA,VE
SWAA,-14.5439,-50.592777,Fazenda Ykaraí Airport,SA,BR
SWAD,-18.260878,-49.597006,Fazenda Santa Adelaide Airport,SA,BR
SWAE,3.551929,-63.169445,Uaicas Airport,SA,BR
SWAG,-10.424722,-46.076944,Agrícola Rio Galhão Airport,SA,BR
SWAI,-10.706667,-52.654444,Fazenda Alvorada I Airport,SA,BR
SWAJ,-33.215966,-53.266308,Viatec Aviação Agrícola Airport,SA,BR
SWAK,1.061726,-67.603585,Assunção do Içana Airport,SA,BR
SWAM,-23.64966,-49.151692,Fazenda Agropecuária Gomes Airport,SA,BR
SWAO,1.785851,-67.406097,Anamoim Airport,SA,BR
SWAQ,3.76333,-62.409401,Érico Airport,SA,BR
SWAR,-13.081903,-51.587892,Fazenda Aruanã Airport,SA,BR
SWAU,-19.948255,-48.583883,Fazenda Nossa Senhora Aparecida Airport,SA,BR
SWAX,-10.748889,-45.845278,Fazenda Sassapão Airport,SA,BR
SWAZ,0.399722,-69.300552,Santo Atanázio Airport,SA,BR
SWBC,-0.981191,-62.918603,Barcelos Airport,SA,BR
SWBE,-4.042841,-40.893813,Walfrido Salmito de Almeida Airport,SA,BR
SWBF,-10.005019,-49.492019,Fazenda Boa Fortuna Airport,SA,BR
SWBG,-15.1934,-59.3848,André Antônio Maggi Airport,SA,BR
SWBI,-2.79192,-57.058023,Barreirinha Airport,SA,BR
SWBJ,-13.255318,-52.044446,Fazenda Itarema Airport,SA,BR
SWBK,-13.089444,-45.8325,Fazenda Paladino Airport,SA,BR
SWBR,-4.40634,-59.602402,Borba Airport,SA,BR
SWBU,-10.213519,-55.08553,Projeto Paraíba Airport,SA,BR
SWBV,4.003466,-64.493635,Auaris Airport,SA,BR
SWBX,-17.491674,-55.222148,Fazenda Santo Antônio do Paraíso Airport,SA,BR
SWBY,-18.033436,-49.704762,Fazenda Goiasa Airport,SA,BR
SWBZ,-12.60692,-55.764263,JPO Airport,SA,BR
SWCA,-4.871473,-66.897552,Carauari Airport,SA,BR
SWCB,-13.006213,-46.711208,Campos Belos Airport,SA,BR
SWCC,-13.546667,-60.418333,Fazenda Curitiba Airport,SA,BR
SWCE,-16.2043,-55.398701,Fazenda Colibri Airport,SA,BR
SWCF,-13.735278,-60.477222,Fazenda Fronteira do Guaporé Airport,SA,BR
SWCI,-14.223138,-46.550021,Agropecuária Rio Da Prata Airport,SA,BR
SWCJ,-11.835873,-49.712237,Coperjava Airport,SA,BR
SWCM,-13.994372,-52.933202,Fazenda Couto Magalhães Airport,SA,BR
SWCO,-14.715556144714355,-51.209720611572266,Fazenda Continental Airport,SA,BR
SWCQ,-12.4211,-64.251602,Costa Marques Airport,SA,BR
SWCS,-30.978246,-51.936816,Corticeiras Airport,SA,BR
SWCT,-17.366367,-56.791377,Santa Rosa Pantanal Hotel Airport,SA,BR
SWCU,-11.975223,-49.9037,Fazenda Canuanã Airport,SA,BR
SWCZ,-15.34422,-49.604019,Ceres Airport,SA,BR
SWDC,-16.93555,-53.573424,Fazenda Arco-Íris Airport,SA,BR
SWDE,-12.822572,-50.328188,Fazenda Piratininga Airport,SA,BR
SWDF,-9.522029,-55.040184,Braço do Norte Airport,SA,BR
SWDG,-21.744444,-49.164722,Fazenda São José Airport,SA,BR
SWDJ,-14.85733,-52.036239,Fazenda Tundavala Airport,SA,BR
SWDM,-14.37689971923828,-56.40039825439453,Diamantino Airport,SA,BR
SWDN,-11.5953998566,-46.846698761,Dianópolis Airport,SA,BR
SWDQ,-16.437618,-55.266176,Fazenda Saltos do Poente Airport,SA,BR
SWDV,-16.737443,-57.757403,Descalvados Lenda Turismo Airport,SA,BR
SWDY,-14.754721641540527,-50.37749862670898,Fazenda Água Fria Airport,SA,BR
SWEA,-13.450612,-60.270319,Fazenda Santiago de Compostela,SA,BR
SWEC,-15.896699905396,-52.095600128174,Estância das Cascatas Airport,SA,BR
SWED,-7.757222175598144,-49.12166595458984,Fazenda Eldorado Airport,SA,BR
SWEE,-4.52378,-71.560799,Estirão do Equador Airport,SA,BR
SWEF,-14.80166667,-51.34,Fazenda Europa Airport,SA,BR
SWEI,-6.63953,-69.879799,Eirunepé Airport,SA,BR
SWEK,-13.574444,-52.270557,Canarana Airport,SA,BR
SWEM,-14.618888855,-54.0033340454,Emal - Empresa de Mineiração Aripuanã Ltda. Airport,SA,BR
SWEN,-9.937751,-56.087244,Estância Recanto Airport,SA,BR
SWEO,0.2097219973802566,-61.54999923706055,Itapara Sport Fishing Airport,SA,BR
SWEP,-22.804394,-50.982379,Estância Punta del Este Airport,SA,BR
SWET,-13.312904,-58.799697,Fazenda Encantado Airport,SA,BR
SWEU,0.797558,-61.662983,Ecotur Univini Park Airport,SA,BR
SWEW,-15.842222213745115,-58.63166809082031,Fazenda Felicidade Airport,SA,BR
SWFA,-16.25055694580078,-47.61722183227539,Fazenda Pamplona Airport,SA,BR
SWFG,-12.029999732971191,-51.6775016784668,Fazenda Guanabara Airport,SA,BR
SWFL,-10.093889,-50.382778,Fazenda Peixe Bravo Airport,SA,BR
SWFN,-3.072917,-60.021937,Flores Airport,SA,BR
SWFP,-10.637303,-52.028684,Fazenda Primavera Airport,SA,BR
SWFQ,-10.392000198364258,-48.67919921875,Fazenda Alvorada Airport,SA,BR
SWFR,-15.5551,-47.345699,Formosa Airport,SA,BR
SWFT,-16.579439,-52.141618,Fazenda Santa Márcia Airport,SA,BR
SWFU,-16.16694450378418,-59.50055694580078,Fortuna Airport,SA,BR
SWFV,-20.722335,-45.864788,Terramare Airport,SA,BR
SWFX,-11.6324,-50.689602,São Félix do Araguaia Airport,SA,BR
SWFZ,-9.987398,-56.675869,Fazenda Shalon Airport,SA,BR
SWGC,-22.627129,-55.57916,Agricenter Airport,SA,BR
SWGD,-18.174926,-48.211119,Fazenda Maiador Airport,SA,BR
SWGH,-16.246111,-57.621388,Fazenda Primavera Airport,SA,BR
SWGI,-11.7396,-49.132198,Gurupi Airport,SA,BR
SWGK,-12.56158,-51.694515,Fazenda Sete Barras Airport,SA,BR
SWGN,-7.22787,-48.240501,Araguaína Airport,SA,BR
SWGO,-15.342632,-49.13533,Santa Cecília Airport,SA,BR
SWGP,-16.826900482177734,-49.87889862060547,Palmeiras de Goiás Airport,SA,BR
SWGQ,-14.78083324432373,-57.35416793823242,Fazenda Monte Alegre Airport,SA,BR
SWGT,-17.172918,-50.208507,Fazenda Nova Airport,SA,BR
SWGU,-12.402723,-50.063592,Fazenda Água Fria Airport,SA,BR
SWGV,-12.801944,-52.607777,Fazenda Cocal II Airport,SA,BR
SWGW,-15.437529,-51.599684,Fazenda Santa Rita do Araguaia Airport,SA,BR
SWGZ,-14.776846,-57.188846,Usinas Itamarati Airport,SA,BR
SWHD,-23.022277,-53.901218,Fazenda Ipuitã Airport,SA,BR
SWHL,-15.274999618530272,-55.12166595458984,Fazenda Marabá Airport,SA,BR
SWHM,-18.3125,-53.662833,Lobo Agropecuaria Airport,SA,BR
SWHP,-14.019959,-52.152003,Frederico Carlos Müller Airport,SA,BR
SWHQ,-15.1891670227,-59.9391670227,Fazenda Santa Cruz Airport,SA,BR
SWHR,-21.856125,-52.185663,Estância Rio Paraná Airstrip,SA,BR
SWHS,-18.053333282470703,-50.38694381713867,Fazenda São João Airport,SA,BR
SWHT,-7.532120227810001,-63.072101593,Humaitá Airport,SA,BR
SWHU,-22.506667,-50.865278,Fazenda Izaura - Usina Cocal Airport,SA,BR
SWHZ,-10.338610649108888,-55.96555709838867,Fazenda Taquaruçu Retiro Airport,SA,BR
SWIB,-10.862777709960938,-54.91416549682617,Fazenda Santa Laura Airport,SA,BR
SWIC,-13.519624,-56.066678,Fazenda Rancho Alegre Airport,SA,BR
SWIE,-13.919444,-50.009998,Fazenda São Francisco Airport,SA,BR
SWIH,-14.901675,-52.734673,Fazenda Felicidade Airport,SA,BR
SWII,-2.940141,-69.694264,Ipiranga Airport,SA,BR
SWIK,-14.917222023,-51.2838897705,Fazenda Vanguarda Airport,SA,BR
SWIL,-17.015832901,-54.3497238159,Fazenda Tarumã Airport,SA,BR
SWIM,-16.126667022705078,-51.66972351074219,Fazenda Três Ranchos Airport,SA,BR
SWIN,-14.243000030517578,-57.99530029296875,Fazenda Itamarati Norte Airport,SA,BR
SWIP,-17.685541,-48.161541,Ipameri Airport,SA,BR
SWIS,-9.186566,-49.775399,Caiapo Airport,SA,BR
SWIT,-25.484879,-54.441354,Condomínio de Voo Itaipu - CVI Airport,SA,BR
SWIU,-9.847383,-61.417572,Agropecuári Madeirinha Airport,SA,BR
SWIV,-1.26805603504,-53.261390686,Águia Branca do Paru Airport,SA,BR
SWIX,-17.381132,-54.736104,Fazenda SM-3B Airport,SA,BR
SWIY,-11.57229995727539,-50.66619873046875,Santa Izabel do Morro Airport,SA,BR
SWIZ,-21.296667,-54.479167,Fazenda 7 Reis Airport,SA,BR
SWJA,-27.017275,-48.853919,Fazenda Aero – Amil Airport,SA,BR
SWJB,-14.744999885559082,-58.12833404541016,Fazenda Juba Airport,SA,BR
SWJC,-15.971667289733888,-54.96861267089844,Jaciara Airport,SA,BR
SWJD,-13.452221870422363,-46.679443359375,Fazenda Genipapo Airport,SA,BR
SWJE,-16.396944046020508,-52.328609466552734,Fazenda Ibia Airport,SA,BR
SWJF,-10.198919,-58.490691,Fazenda São Marcelo Airport,SA,BR
SWJG,-14.48361110687256,-57.43388748168945,Fazenda Jaraguá Airport,SA,BR
SWJH,-28.0525,-51.968333,Sementes Beé Airport,SA,BR
SWJI,-8.146582,-45.205931,Fazenda Maringá Airport,SA,BR
SWJL,-19.04111099243164,-51.25944519042969,Fazenda Invernada Airport,SA,BR
SWJM,-12.966388702392578,-46.565277099609375,Fazenda Bom Jesus Airport,SA,BR
SWJN,-11.419444,-58.701668,Juína Airport,SA,BR
SWJP,-1.4039299488067627,-69.42379760742188,Bittencourt Airport,SA,BR
SWJQ,-20.226944,-51.845833,Fazenda Colibri Airport,SA,BR
SWJT,-11.493914,-52.620184,Joatão do Colorado Airport,SA,BR
SWJU,-11.543398,-49.493044,Fazenda Mundo Novo Airport,SA,BR
SWJV,-5.127240180969238,-72.80999755859375,Palmeiras do Javari Airport,SA,BR
SWJW,-17.8299007416,-51.7729988098,Jataí Airport,SA,BR
SWJX,-19.502222,-44.158641,Fazenda das Perobas Airport,SA,BR
SWJY,-16.844722747802734,-53.73444366455078,Fazenda Campo Alegre III Airport,SA,BR
SWJZ,-15.967222,-54.531667,Fazenda Morro Vermelho Airport,SA,BR
SWKA,-15.595277786254885,-51.25722122192383,Fazenda Canadá Airport,SA,BR
SWKB,-9.142499923706056,-67.44583129882812,Fazenda Campina Airport,SA,BR
SWKC,-16.0436,-57.629902,Cáceres Airport,SA,BR
SWKE,-11.50861,-49.84222,Cobrape Airport,SA,BR
SWKG,-13.411259,-54.748453,Fazenda Água Limpa Airport,SA,BR
SWKJ,-15.398056030273438,-54.60833358764648,Fazenda Mutum Airport,SA,BR
SWKL,-12.557778358459473,-61.99611282348633,Fazenda Primavera do Terebinto Airport,SA,BR
SWKM,-14.644166946411133,-57.50416564941406,Aero Agrícola Rondon Airport,SA,BR
SWKO,-4.13406,-63.132599,Coari Airport,SA,BR
SWKP,-15.24250030517578,-59.2852783203125,Chácara Veneza Airport,SA,BR
SWKQ,-9.083392,-42.644656,Serra da Capivara Airport,SA,BR
SWKR,-18.670000076300003,-51.585277557400005,Fazenda Mangue Che II Airport,SA,BR
SWKT,-18.216801,-47.8997,Catalão Airport,SA,BR
SWKU,1.120609998703003,-66.841796875,Cucuí Airport,SA,BR
SWKV,-10.900833129882812,-55.85833358764648,Fazenda Beira Rio Airport,SA,BR
SWKX,-16.38360023498535,-58.31719970703125,Corixá Airport,SA,BR
SWKY,-20.3397216796875,-47.47305679321289,Fazenda Recanto da Cachoeira Airport,SA,BR
SWKZ,-11.717499732971191,-58.25944519042969,Fazenda Cerejal Airport,SA,BR
SWLA,-11.884721755981444,-58.63166809082031,Fazenda Amália Airport,SA,BR
SWLB,-7.27897,-64.769501,Lábrea Airport,SA,BR
SWLC,-17.834723,-50.956112,General Leite de Castro Airport,SA,BR
SWLD,-14.88405,-45.338569,Porto Cajueiro Airport,SA,BR
SWLF,-15.620278358459473,-58.20888900756836,Fazenda Dona Laura Airport,SA,BR
SWLN,-13.417998,-58.471792,Fazenda Franciosi Airport,SA,BR
SWLP,-9.968610763549805,-61.22972106933594,Fazenda Rosa - Paralelo 10 Airport,SA,BR
SWLQ,-7.908888,-61.562748,Fazenda Mata Velha Airport,SA,BR
SWLR,-15.440555572509766,-59.657222747802734,Fazenda Miura Airport,SA,BR
SWLS,-24.198889,-53.874167,Fazenda São Luís Airport,SA,BR
SWLT,-10.433889389038086,-54.16722106933594,Fazenda Tatiana Airport,SA,BR
SWLU,-29.886634,-50.736516,CAVOK Airstrip,SA,BR
SWLV,-15.8534,-56.087399,Santo Antônio do Lerverger Airport,SA,BR
SWLY,-20.880883,-51.356143,Chácara MCL Airport,SA,BR
SWMA,-11.833610534667969,-46.26666641235352,Aero Agrícola Fulanete Airport,SA,BR
SWMB,-17.977222442626953,-49.58833312988281,Fazenda Marimbondo Airport,SA,BR
SWMC,-21.458332061767575,-47.88777923583984,Capão da Cruz Airport,SA,BR
SWME,-17.551399,-52.556702,Mineiros Airport,SA,BR
SWMG,-13.3855562210083,-46.775001525878906,Fazenda Caraíbas Airport,SA,BR
SWMH,-15.542222023010254,-51.01777648925781,Fazenda Bom Pastor Airport,SA,BR
SWMJ,-19.495832443237305,-56.959999084472656,Pousada Xaraés Airport,SA,BR
SWMK,0.6282690167427063,-66.11509704589844,Maturacá Airport,SA,BR
SWMN,-15.214686,-50.836191,Fazenda Montana Airport,SA,BR
SWMO,-17.452777862548828,-54.74222183227539,Fazenda Maria José Airport,SA,BR
SWMQ,-10.416943550109863,-60.55055618286133,Fazenda Muiraquitã Airport,SA,BR
SWMT,-12.657777786254885,-54.82777786254883,Fazenda Centro da Mata Airport,SA,BR
SWMU,4.31639003754,-60.7005996704,Surumu Airport,SA,BR
SWMV,2.72694,-62.9506,Paa-Piu Airport,SA,BR
SWMW,-3.37217,-57.7248,Maués Airport,SA,BR
SWMX,-17.761758,-49.121654,Morrinhos Airport,SA,BR
SWMY,-11.566944122314451,-50.70055770874024,Porto Fluvial Suiá Missu Airport,SA,BR
SWMZ,-16.442424,-54.701269,Aeroporto Agroer Aviação,SA,BR
SWNA,-5.11803,-60.364899,Novo Aripuanã Airport,SA,BR
SWNE,-17.884849,-39.367075,Nelson Saldanha Airport,SA,BR
SWNG,-12.896987,-55.834751,Fazenda Nossa Senhora das Graças Airport,SA,BR
SWNH,-14.933275,-51.048888,Aruanã Airport,SA,BR
SWNI,-10.178313,-62.825747,Nova Vida Airport,SA,BR
SWNJ,-15.12833309173584,-53.49166870117188,Fazenda Itaquerê Airport,SA,BR
SWNK,-8.83456,-67.312401,Novo Campo Airport,SA,BR
SWNQ,-14.434869,-48.491615,Niquelândia Airport,SA,BR
SWNS,-16.363575,-48.9288,Anápolis Airport,SA,BR
SWNU,-3.161266,-48.106084,Fazenda Maringá Airport,SA,BR
SWNV,-16.62584,-49.348832,Aeródromo Nacional de Aviação,SA,BR
SWNX,-14.863708,-53.495098,Fazenda Independência Airport,SA,BR
SWOA,-16.539443969726562,-49.398887634277344,Arnapar Airport,SA,BR
SWOB,-2.5326099395800004,-66.0831985474,Fonte Boa Airport,SA,BR
SWOC,-22.025278091430664,-57.364723205566406,Fazenda São Bento do Bocajá Airport,SA,BR
SWOE,-16.165826,-58.185139,Fazenda Duas Lagoas Airport,SA,BR
SWOG,-13.7525,-56.96111,Fazenda Itaipu Airport,SA,BR
SWOK,-17.30555534362793,-53.93555450439453,Fazenda Pontal Airport,SA,BR
SWOL,-15.096111297607422,-52.400001525878906,Fazenda Roncador Airport,SA,BR
SWON,-26.561531,-48.696048,Clube de Aviação Céu Azul Airport,SA,BR
SWOP,-9.785799,-57.621937,Fazenda Embú Airport,SA,BR
SWOR,-15.450833320617676,-51.223331451416016,Fazenda Colorado Airport,SA,BR
SWOT,-13.943333,-58.895278,Fazenda Planorte Airport,SA,BR
SWOW,-1.463542,-61.633088,Moura Airport,SA,BR
SWOZ,-15.310556411743164,-54.89916610717773,Fazenda Santo Antônio Airport,SA,BR
SWPB,-12.420665,-64.418603,Forte Príncipe da Beira Airport,SA,BR
SWPC,0.265565,-69.79404,Parí Cachoeira Airport,SA,BR
SWPD,2.787444,-60.595531,Pouso da Águia Airport,SA,BR
SWPE,-10.133185,-55.585796,Fazenda Lagoa da Mata Airport,SA,BR
